date,SGDM,CWB,TRHC,DALT,LBTYA,ESGE,KMB,AUST,MO,RING,PLCE,DBAW,TTP,VLU,EYLD,EEA,ESGI,CNRG,BSCU,CFBK,FTHI,UWM,CGEN,MLN,TMTS,EBIZ,STIP,KWEB,EDIV,ZGNX,UJPY,UFPI,USRI,REED,VCLT,OPBK,ETHI,BABA,SEAC,IDV,MIDU,GXC,UPC,KEMQ,JSML,PZD,ARCB,HAP,ZIONP,LHAA,MCHI,CHI,FTIVW,MIDD
2021-04-29 15:20:00,28.85,86.0244,46.15,,26.96,44.565,,0,,,,,,145.41,,,,,0,,,,,,,35.3,105.9732,76.435,,,,,,,,,0,0,0,0,0,0,3.71,33.73,69.06,,72.7485,,,0,,,0,
2021-04-29 15:15:00,28.8326,86.1143,46.25,,26.975,44.59,,0,,,,,,,,,,,0,,,,,,,,105.9682,76.49,,,,,,,,,0,0,0,0,0,0,3.7,,,,72.7335,,,0,,,0,
2021-04-29 15:05:00,28.8169,86.1443,46.255,10.356,26.98,44.605,,0,,,,,,,,,,,0,,,,,,9.97,,105.9682,76.58,30.595,,,,,,,,0,0,0,0,0,0,3.7,33.77,,,72.6935,,,0,,,0,
2021-04-29 15:00:00,28.825,86.1393,,,26.95,44.585,,0,,,,,,,39.682,,,,0,,,,,,9.955,35.42,105.9583,76.53,,,,,,,,,0,0,0,0,0,0,,,,,72.6361,,,0,,,0,
2021-04-29 14:55:00,28.81,86.1143,46.2,,26.93,44.585,,0,,,,,,,39.64,,,,0,,,,,,,,105.9633,76.53,,,,,,,,,0,0,0,0,0,0,3.6999,,,,72.6186,,,0,,,0,
2021-04-29 14:50:00,28.779,86.1043,46.01,,26.96,44.57,,0,,,,,,,,11.2383,,,0,,,,,,,35.36,105.9583,76.49,,,,,,,,,0,0,0,0,0,0,3.68,,,,72.7785,,,0,,,0,
2021-04-29 14:45:00,28.715,86.0893,46.14,,26.975,44.575,,0,,,,,,,,,,,0,,,,,,,35.36,105.9583,76.525,,,,,,,,,0,0,0,0,0,0,3.69,,,,72.8184,46.7001,,0,,,0,
2021-04-29 14:35:00,28.58,86.0344,46.15,,26.93,44.54,,0,,,,,,,39.6996,,,,0,,,,,,9.97,35.34,105.9384,76.4,,,,,,,,,0,0,0,0,0,0,,,,,72.6786,,,0,,,0,
2021-04-29 14:20:00,28.5836,86.0144,,,26.88,44.5,,0,,,,,,,,,,,0,,,,,,9.97,35.32,105.9433,76.37,,,,,,,,,0,0,0,0,0,0,3.64,,,,72.6286,,,0,,,0,
2021-04-29 14:10:00,28.5991,85.9294,46.09,,26.86,44.4517,,0,,,,,,,39.413,,,,0,,,,,,9.97,,105.947,76.31,,,,,,,,,0,0,0,0,0,0,3.69,,,,72.3689,,,0,,,0,
2021-04-29 14:05:00,28.609,85.9044,46.09,,26.81,44.44,,0,,,,,,,,,,,0,,,,,,9.97,35.245,105.9334,76.22,,,,,,,,,0,0,0,0,0,0,3.6873,33.655,,,72.5737,,,0,,,0,
2021-04-29 14:00:00,28.61,85.9344,46.2,,26.83,44.448,,0,,,,,,,39.55,,,,0,,,,,,9.97,,105.9334,76.28,,,,,,,,,0,0,0,0,0,0,3.67,,,,72.3789,,,0,,,0,
2021-04-29 13:55:00,28.62,85.9544,46.125,,26.84,44.455,,0,,,,,,,,,,,0,,,,,,9.97,35.3044,105.9234,76.2763,30.525,,,,,,,,0,0,0,0,0,0,3.64,,,,72.4088,,,0,,,0,
2021-04-29 13:35:00,28.6342,85.8745,46.2934,,26.83,44.4499,,0,,,,,,,,,,,0,,,,,,9.97,,105.9653,76.36,,,,,,,,,0,0,0,0,0,0,3.7005,,,,72.264,,,0,,,0,
2021-04-29 13:25:00,28.63,85.8545,46.0,,26.86,44.45,,0,,,,,21.373,,39.56,,,,0,,,,,,9.97,,105.9633,76.28,,,,,,,,,0,0,0,0,0,0,,,,,,,,0,,,0,
2021-04-29 13:20:00,28.66,85.8745,45.93,,26.86,44.46,,0,,,,,,,,,,,0,,,,,,9.97,35.26,105.9483,76.315,,,,,,,,,0,0,0,0,0,0,,,,,,,,0,,,0,
2021-04-29 12:55:00,28.66,85.9144,45.7018,,26.96,44.44,,0,,,,,,,,,,,0,,,,,,9.97,,105.9384,76.38,,,,,,,,,0,0,0,0,0,0,3.6801,,,,72.229,,,0,,,0,
2021-04-29 12:50:00,28.6501,85.8295,45.57,,26.91,44.42,,0,,,,,21.36,,39.413,,,,0,,,,,,9.97,,105.9337,76.32,30.49,,,,,,,,0,0,0,0,0,0,,,,,72.1791,,,0,,,0,
2021-04-29 12:35:00,28.68,85.6596,45.38,,26.86,44.39,,0,,,,,,144.61,,,,,0,,,,,,9.97,35.21,105.9234,76.15,,,,,,,,,0,0,0,0,0,0,,33.6123,,,72.209,,,0,,,0,
2021-04-29 12:30:00,28.645,85.6446,45.14,,26.84,44.35,,0,,,,,21.35,,,,,,0,,,,,,9.97,,105.9234,76.08,30.4698,,,,,,,,0,0,0,0,0,0,3.6154,,,,71.9493,,,0,,,0,
2021-04-29 12:15:00,28.66,85.6546,45.06,,26.86,44.31,,0,,,,,,,,,,,0,,,,,,9.97,35.14,105.9095,76.205,30.4599,,,,,,,,0,0,0,0,0,0,3.64,33.5499,,,71.8993,,,0,,,0,
2021-04-29 12:10:00,28.61,85.6146,44.93,,26.73,44.29,,0,,,,,21.43,144.5,,,,,0,,,,,,9.97,35.17,105.9284,76.17,,,,,,,,,0,0,0,0,0,0,,,68.538,,71.9093,46.49,,0,,,0,
2021-04-29 12:00:00,28.7,85.9044,45.37,,26.78,44.37,,0,,,,,21.4684,,,,,,0,,,,,,9.97,35.28,105.9284,76.2575,30.4748,,,,,,,,0,0,0,0,0,0,3.6501,33.665,,,,46.62,,0,,,0,
2021-04-29 11:45:00,28.75,86.1143,44.955,,26.72,44.44,,0,,,,,,,,,,,0,,,,,,,35.41,105.9234,76.61,30.462,,,,,,,,0,0,0,0,0,0,3.66,33.68,,,72.5587,,,0,,,0,
2021-04-29 11:40:00,28.79,86.0044,,10.361,26.7,44.44,,0,,,,,21.47,,,,,,0,,,,,,9.94,35.415,105.9284,76.5134,30.47,,,,,,,,0,0,0,0,0,0,,,,,72.4788,,,0,,,0,
2021-04-29 11:35:00,28.7508,86.0044,45.24,,26.6934,44.45,,0,,,,,,,,,,,0,,,,,,9.94,35.4682,105.9284,76.61,30.465,,,,,,,,0,0,0,0,0,0,,,,,72.7535,,,0,,,0,
2021-04-29 11:00:00,28.923,86.2243,45.71,,26.71,44.48,,0,,,,,,,,,,,0,,,,,,9.95,35.51,105.9184,76.62,30.49,,,,,,,,0,0,0,0,0,0,3.64,,,,72.4688,,,0,,,0,
2021-04-29 10:45:00,28.76,86.1543,45.17,,26.7,44.41,,0,,,,,,,,,,,0,,,,,,,,105.9184,76.36,30.4504,,,,,,,,0,0,0,0,0,0,3.6327,,69.0254,,72.7585,,,0,,,0,
2021-04-29 10:40:00,28.7001,86.0544,45.03,,26.68,44.37,,0,,,,,21.5492,,,,,,0,,,,,,,35.38,105.9184,76.23,30.45,,,,,,,,0,0,0,0,0,0,3.6164,33.66,,,72.7984,,,0,,,0,
2021-04-29 10:25:00,28.7201,86.4941,44.36,10.371,26.8,44.48,,0,,,,,,,,,,,0,,,,,,,35.5872,105.9184,76.56,30.5,,,,,,,,0,0,0,0,0,0,3.7,,,,73.5977,,,0,,,0,
2021-04-29 10:20:00,28.7201,86.3842,43.76,,26.74,44.419,,0,,,,,21.5939,,,,,,0,,,,,,9.97,35.6066,105.9135,76.41,30.5084,,,,,,,,0,0,0,0,0,0,3.7,33.75,69.2511,,73.3679,,,0,,,0,
2021-04-29 10:10:00,28.76,86.4542,43.9572,,26.77,44.5,,0,,,,,,,,,,,0,,,,,,9.97,35.69,105.9184,76.75,,,,,,,,,0,0,0,0,0,0,3.7,,69.34,,73.0205,,,0,,,0,
2021-04-29 10:00:00,28.7399,86.6341,43.77,10.397,26.64,44.5,,0,,,,,,,,,,,0,,,,,,,35.665,105.9284,77.005,30.515,,,,,,,,0,0,0,0,0,0,3.71,,,,73.0932,,,0,,,0,
2021-04-29 09:50:00,29.0884,86.8639,43.85,,26.76,44.65,,0,,,,,,,,,,,0,,,,,,,35.76,105.9334,77.71,30.5681,,,,,,,,0,0,0,0,0,0,3.78,,,,73.0982,,,0,,,0,
2021-04-29 09:45:00,29.09,86.9639,,,26.79,44.67,,0,,,,,,,,,,,0,,,,,,,35.9,105.9433,77.65,,,,,,,,,0,0,0,0,0,0,3.8,,69.64,,,,,0,,,0,
2021-04-29 09:35:00,29.27,87.1788,44.01,,26.76,44.73,,0,,,,,21.35,,,,,,0,,,,,,,35.9464,105.9444,78.19,30.74,,,,,,,,0,0,0,0,0,0,3.84,34.25,69.646,,73.3629,,,0,,,0,
2021-04-28 16:00:00,29.508,86.8639,44.28,,26.53,44.767,,0,,,,,,144.06,39.96,,,,0,,,,,,,35.89,105.9284,78.57,30.63,,,,,,,,0,0,0,0,0,0,3.75,34.1,,,72.3689,,,0,,,0,
2021-04-28 15:55:00,29.47,86.8939,44.1,,26.57,44.7758,,0,,,,,,,39.97,,,,0,,,,,,,35.9,105.9334,78.53,,,,,,,,,0,0,0,0,0,0,3.75,,69.6425,,72.204,46.865,,0,,,0,
2021-04-28 15:30:00,29.49,86.8939,43.965,,26.655,44.85,,0,,,,,21.2388,,,,,,0,,,,,,,,105.9035,78.83,,,,,,,,,0,0,0,0,0,0,3.6601,,,,72.3938,,,0,,,0,
2021-04-28 15:15:00,29.508,86.8539,43.93,,26.63,44.83,,0,,,,,,144.16,,11.2283,,,0,,,,,,,35.89,105.918,78.79,30.61,,,,,,,,0,0,0,0,0,0,,,,,72.4288,46.89,,0,,,0,
2021-04-28 15:10:00,29.5844,87.0164,44.1,,26.705,44.89,,0,,,,,,144.38,,,,,0,,,,,,,35.96,105.9085,78.97,30.621,,,,,,,,0,0,0,0,0,0,,,,,72.7785,,,0,,,0,
2021-04-28 14:55:00,29.59,86.9839,,,26.68,44.92,,0,,,,,,144.4005,,11.2283,,,0,,,,,,,35.99,105.8895,79.0,,,,,,,,,0,0,0,0,0,0,3.68,,,,,,,0,,,0,
2021-04-28 14:40:00,29.3,87.0039,44.05,10.421,26.67,44.82,,0,,,,,,144.45,,,,,0,,,,,,,35.99,105.8885,78.82,30.5491,,,,,,,,0,0,0,0,0,0,3.6901,34.0107,69.73,,72.7984,,,0,,,0,
2021-04-28 14:10:00,29.2595,86.8639,,,26.54,44.66,,0,,,,,,,,,,,0,,,,,,,35.91,105.8587,78.41,30.53,,,,,,,,0,0,0,0,0,0,,,,,72.6186,,,0,,,0,
2021-04-28 14:05:00,29.26,86.714,43.92,,26.51,44.65,,0,,,,,,144.38,,11.2383,,,0,,,,,,,35.86,105.8387,78.42,30.49,,,,,,,,0,0,0,0,0,0,,,,,72.9483,,,0,,,0,
2021-04-28 14:00:00,29.315,86.784,,,26.5,44.61,,0,,,,,,,,,,,0,,,,,,,,105.8387,78.4204,30.54,,,,,,,,0,0,0,0,0,0,3.7374,,,,72.6786,,,0,,,0,
2021-04-28 13:30:00,29.24,86.8439,44.13,,26.39,44.6494,,0,,,,,,,,,,,0,,,,,,,,105.8587,78.5,,,,,,,,,0,0,0,0,0,0,,,,,72.0792,,,0,,,0,
2021-04-28 13:10:00,29.26,86.784,44.06,,26.29,44.6576,,0,,,,,,,,,,,0,,,,,,,,105.8487,78.54,,,,,,,,,0,0,0,0,0,0,,,,,,46.86,,0,,,0,
2021-04-28 13:00:00,29.3,86.784,43.95,,26.17,44.66,,0,,,,,,,,,,,0,,,,,,,35.9244,105.8387,78.52,,,,,,,,,0,0,0,0,0,0,3.749,,69.34,,,,,0,,,0,
2021-04-28 12:55:00,29.3594,86.784,,,26.18,44.67,,0,,,,,21.21,,,11.2283,,,0,,,,,,,35.9145,105.8291,78.57,30.5375,,,,,,,,0,0,0,0,0,0,,,,,71.9093,,,0,,,0,
2021-04-28 12:40:00,29.3126,86.8539,,,26.17,44.66,,0,,,,,21.26,,,11.2283,,,0,,,,,,,35.9,105.8039,78.53,30.55,,,,,,,,0,0,0,0,0,0,,,,,72.1191,,,0,,,0,
2021-04-28 12:25:00,29.34,86.814,44.32,,26.12,44.64,,0,,,,,,,,11.24,,,0,,,,,,,35.9041,105.8088,78.5,,,,,,,,,0,0,0,0,0,0,,,,,72.269,,,0,,,0,
2021-04-28 12:15:00,29.4,86.9052,44.27,,26.07,44.65,,0,,,,,,,,,,,0,,,,,,,,105.8088,78.4,,,,,,,,,0,0,0,0,0,0,,,,,72.8484,46.885,,0,,,0,
2021-04-28 12:10:00,29.33,86.759,44.24,,26.11,44.62,,0,,,,,,,,,,,0,,,,,,,35.82,105.8039,78.38,,,,,,,,,0,0,0,0,0,0,3.72,,,,73.1881,46.8387,,0,,,0,
2021-04-28 12:05:00,29.34,86.8539,44.21,,26.06,44.6,,0,,,,,21.2816,,,,,,0,,,,,,,35.8,105.8088,78.3838,,,,,,,,,0,0,0,0,0,0,3.72,33.9977,,,73.4978,,,0,,,0,
2021-04-28 12:00:00,29.306,86.714,44.26,,26.085,44.59,,0,,,,,,,,,,,0,,,,,,,,105.8178,78.34,,,,,,,,,0,0,0,0,0,0,,,,,73.6276,,,0,,,0,
2021-04-28 11:55:00,29.2919,86.814,44.25,,26.1,44.6,,0,,,,,,,,,,,0,,,,,,,,105.8188,78.32,,,,,,,,,0,0,0,0,0,0,3.71,33.94,,,73.6326,,,0,,,0,
2021-04-28 11:40:00,29.32,86.8539,,,26.08,44.65,,0,,,,,21.2401,,,,,,0,,,,,,,,105.8138,78.47,,,,,,,,,0,0,0,0,0,0,3.76,,69.647,,73.8474,,,0,,,0,
2021-04-28 11:35:00,29.27,86.784,43.92,,26.03,44.63,,0,,,,,,,,,,,0,,,,,,,,105.8088,78.4,,,,,,,,,0,0,0,0,0,0,,33.97,,,73.7175,,,0,,,0,
2021-04-28 11:25:00,29.32,86.754,44.14,,25.89,44.63,,0,,,,,,,,,,,0,,,,,,,35.82,105.7989,78.39,,,,,,,,,0,0,0,0,0,0,3.8,,,,73.8224,46.85,,0,,,0,
2021-04-28 11:10:00,29.27,86.8318,44.1,,26.06,44.65,,0,,,,,,,40.06,,,,0,,,,,,,,105.7989,78.51,,,,,,,,,0,0,0,0,0,0,3.7633,,,,74.2071,,,0,,,0,
2021-04-28 11:00:00,29.29,86.9139,,,26.1,44.65,,0,,,,,21.24,,,11.3086,,,0,,,,,,,,105.7938,78.56,,,,,,,,,0,0,0,0,0,0,3.8,,,,74.0023,,,0,,,0,
2021-04-28 10:55:00,29.31,86.8739,43.91,,26.06,44.665,,0,,,,,21.1792,,,,,,0,,,,,,,,105.8039,78.5111,,,,,,,,,0,0,0,0,0,0,3.795,,,,74.0123,,,0,,,0,
2021-04-28 10:50:00,29.24,86.824,,,26.09,44.6556,,0,,,,,,,,11.2084,,,0,,,,,,,35.88,105.7989,78.3717,,,,,,,,,0,0,0,0,0,0,3.75,,,,73.9273,,,0,,,0,
2021-04-28 10:45:00,29.2799,86.8839,43.7,,26.05,44.685,,0,,,,,,,,,,,0,,,,,,,35.8,105.7939,78.5066,,,,,,,,,0,0,0,0,0,0,3.8103,,,,73.3479,,,0,,,0,
2021-04-28 10:30:00,29.2792,86.9039,43.48,,26.05,44.74,,0,,,,,21.3003,144.1841,39.96,,,,0,,,,,,,35.87,105.8039,78.78,30.59,,,,,,,,0,0,0,0,0,0,3.7824,34.06,,,72.9783,,,0,,,0,
2021-04-28 10:25:00,29.2305,86.9539,43.725,,26.0,44.775,,0,,,,,,,,,,,0,,,,,,,35.91,105.7989,78.9462,30.59,,,,,,,,0,0,0,0,0,0,3.7638,34.06,,,72.8884,,,0,,,0,
2021-04-28 10:20:00,29.2556,86.9539,43.405,,25.93,44.75,,0,,,,,,,,,,,0,,,,,,,35.88,105.7989,78.87,,,,,,,,,0,0,0,0,0,0,3.86,,69.475,,72.8983,,,0,,,0,
2021-04-28 09:55:00,29.2949,86.724,,,25.81,44.68,,0,,,,,21.3023,144.238,,,,,0,,,,,,,35.65,105.7889,78.69,30.58,,,,,,,,0,0,0,0,0,0,3.6701,,,,73.0782,,,0,,,0,
2021-04-28 09:50:00,29.24,86.674,,10.391,25.785,44.7,,0,,,,,,144.245,,11.3081,,,0,,,,,,,35.47,105.7789,78.665,,,,,,,,,0,0,0,0,0,0,3.6774,,69.62,,72.9883,,,0,,,0,
2021-04-28 09:45:00,29.07,86.6341,,,25.7,44.62,,0,,,,,21.09,144.29,,,,,0,,,,,,,,105.7789,78.43,,,,,,,,,0,0,0,0,0,0,3.62,,,,72.7885,,,0,,,0,
2021-04-28 09:35:00,29.0,86.4841,44.24,,25.78,44.59,,0,,,,,21.05,144.282,39.96,11.1785,,,0,,,,,,,35.505,105.7951,78.35,,,,,,,,,0,0,0,0,0,0,3.63,,,,72.2889,46.51,,0,,,0,
2021-04-27 16:00:00,29.17,86.9039,44.13,10.376,25.78,44.4,,0,,,,,,143.865,,11.2383,,,0,,,,,,9.93,35.59,105.6096,78.18,30.34,,,,,,,,0,0,0,0,0,0,3.63,33.83,69.7755,,72.4088,46.56,,0,,,0,
2021-04-27 15:40:00,29.3399,87.0888,44.34,10.346,25.79,44.36,,0,,,,,,,,,,,0,,,,,,,35.58,105.6251,78.23,,,,,,,,,0,0,0,0,0,0,3.6248,,,,72.6336,,,0,,,0,
2021-04-27 15:05:00,29.44,87.1801,44.23,10.356,25.785,44.385,,0,,,,,,143.68,,11.1884,,,0,,,,,,,,105.6146,78.35,,,,,,,,,0,0,0,0,0,0,,33.91,,,72.4088,,,0,,,0,
2021-04-27 14:35:00,29.5,87.1738,44.24,,25.83,44.4,,0,,,,,,,40.22,11.1984,,,0,,,,,,9.96,35.663,105.6096,78.43,,,,,,,,,0,0,0,0,0,0,,33.9,,,72.6186,,,0,,,0,
2021-04-27 14:20:00,29.4932,87.1738,44.24,10.356,25.84,44.38,,0,,,,,,,,11.1884,,,0,,,,,,,,105.6195,78.41,,,,,,,,,0,0,0,0,0,0,3.62,,69.7547,,72.5687,,,0,,,0,
2021-04-27 14:15:00,29.56,87.1688,44.28,10.356,25.845,44.39,,0,,,,,,,39.86,,,,0,,,,,,,,105.6195,78.445,30.365,,,,,,,,0,0,0,0,0,0,3.595,,,,72.5887,,,0,,,0,
2021-04-27 13:50:00,29.589,87.2187,44.23,10.366,25.84,44.45,,0,,,,,,,,,,,0,,,,,,,,105.5912,78.5601,30.39,,,,,,,,0,0,0,0,0,0,,,,,72.259,,,0,,,0,
2021-04-27 13:35:00,29.5799,87.1984,44.48,10.366,25.87,44.46,,0,,,,,,143.43,,,,,0,,,,,,,35.7,105.5946,78.62,30.38,,,,,,,,0,0,0,0,0,0,,34.04,,,72.189,,,0,,,0,
2021-04-27 13:30:00,29.531,87.2737,44.68,,25.86,44.4571,,0,,,,,,143.51,,,,,0,,,,,,,35.7023,105.6096,78.7,30.39,,,,,,,,0,0,0,0,0,0,,,,,72.2989,,,0,,,0,
2021-04-27 13:00:00,29.5074,87.1438,44.32,,25.835,44.47,,0,,,,,,,,,,,0,,,,,,9.97,,105.5996,78.53,30.41,,,,,,,,0,0,0,0,0,0,,,,,72.1091,,,0,,,0,
2021-04-27 12:50:00,29.57,87.2837,44.35,,25.845,44.4896,,0,,,,,,,,,,,0,,,,,,9.97,35.7099,105.6195,78.63,30.42,,,,,,,,0,0,0,0,0,0,3.54,,,,72.0792,46.5,,0,,,0,
2021-04-27 12:40:00,29.57,87.2787,44.455,,25.875,44.49,,0,,,,,,,,,,,0,,,,,,9.97,,105.6148,78.6161,,,,,,,,,0,0,0,0,0,0,,,,,72.249,,,0,,,0,
2021-04-27 12:35:00,29.5541,87.2937,44.3511,,25.9,44.49,,0,,,,,,,,,,,0,,,,,,9.97,,105.5808,78.64,30.37,,,,,,,,0,0,0,0,0,0,3.6101,,,,,46.55,,0,,,0,
2021-04-27 11:50:00,29.53,87.3037,,,25.94,44.49,,0,,,,,,,,,,,0,,,,,,,,105.5548,78.56,,,,,,,,,0,0,0,0,0,0,3.59,,,,72.259,46.58,,0,,,0,
2021-04-27 11:15:00,29.685,87.3637,43.83,,25.79,44.465,,0,,,,,,,,,,,0,,,,,,,35.69,105.5498,78.51,30.43,,,,,,,,0,0,0,0,0,0,3.6001,33.96,,,72.3689,46.515,,0,,,0,
2021-04-27 11:00:00,29.6492,87.3737,43.9,,25.7,44.485,,0,,,,,,,,,,,0,,,,,,,35.6349,105.5498,78.44,,,,,,,,,0,0,0,0,0,0,3.5982,33.9555,,,72.4987,,,0,,,0,
2021-04-27 10:50:00,29.63,87.2837,43.92,,25.79,44.46,,0,,,,,,,39.855,,,,0,,,,,,,,105.5299,78.3,,,,,,,,,0,0,0,0,0,0,3.58,,,,72.6985,,,0,,,0,
2021-04-27 10:35:00,29.84,87.2837,44.12,,25.84,44.4899,,0,,,,,,,,11.2283,,,0,,,,,,9.93,35.58,105.5199,78.4,,,,,,,,,0,0,0,0,0,0,3.6,33.9846,,,72.2989,,,0,,,0,
2021-04-27 10:25:00,29.8827,87.0538,,,25.88,44.465,,0,,,,,,,,,,,0,,,,,,,35.5067,105.5299,78.28,,,,,,,,,0,0,0,0,0,0,3.57,,70.0,,71.9693,46.52,,0,,,0,
2021-04-27 10:20:00,29.84,87.0538,43.8,,25.87,44.44,,0,,,,,,,,11.2184,,,0,,,,,,,,105.5294,78.12,30.3732,,,,,,,,0,0,0,0,0,0,3.6195,,,,,,,0,,,0,
2021-04-27 10:05:00,29.8735,87.2138,44.0,,25.82,44.4,,0,,,,,,,,,,,0,,,,,,,35.54,105.5349,77.9299,,,,,,,,,0,0,0,0,0,0,3.599,33.915,,,71.8144,,,0,,,0,
2021-04-27 09:45:00,29.698,87.1438,,,25.8383,44.42,,0,,,,,,,,,,,0,,,,,,,35.43,105.5448,78.21,,,,,,,,,0,0,0,0,0,0,3.63,,,,71.3599,,,0,,,0,
2021-04-27 09:40:00,29.64,87.3237,44.17,,25.8,44.5,,0,,,,,,,,,,,0,,,,,,,,105.5697,78.59,,,,,,,,,0,0,0,0,0,0,3.72,,,,71.7145,,,0,,,0,
2021-04-27 09:35:00,29.9,87.4736,43.881,,25.93,44.5,,0,,,,,20.86,143.38,,11.2184,,,0,,,,,,,35.66,105.5796,78.58,30.48,,,,,,,,0,0,0,0,0,0,3.7,34.01,70.85,,71.165,46.36,,0,,,0,
2021-04-26 16:00:00,29.84,87.2038,44.0,,25.9,44.42,,0,,,,,20.82,143.34,,,,,0,,,,,,9.97,35.37,105.5398,77.58,30.556,,,,,,,,0,0,0,0,0,0,3.7299,33.94,,,70.6905,46.42,,0,,,0,
2021-04-26 15:35:00,29.8,87.1338,44.005,,25.915,44.4,,0,,,,,,143.23,,,,,0,,,,,,,35.29,105.5498,77.39,30.5199,,,,,,,,0,0,0,0,0,0,3.63,,,,70.5806,,,0,,,0,
2021-04-26 15:15:00,29.88,87.2337,44.3,,25.96,44.47,,0,,,,,,,40.345,,,,0,,,,,,,,105.5376,77.55,30.545,,,,,,,,0,0,0,0,0,0,3.6001,,,,71.0502,,,0,,,0,
2021-04-26 15:10:00,29.86,87.2377,44.18,,25.94,44.47,,0,,,,,,143.63,,,,,0,,,,,,9.97,35.35,105.5349,77.55,30.555,,,,,,,,0,0,0,0,0,0,3.6,33.895,,,71.0152,,,0,,,0,
2021-04-26 15:05:00,29.8,87.2038,44.27,,25.96,44.465,,0,,,,,,143.59,,,,,0,,,,,,,,105.5349,77.495,,,,,,,,,0,0,0,0,0,0,3.6,,,,71.0102,,,0,,,0,
2021-04-26 14:45:00,29.79,87.1838,,10.416,25.98,44.44,,0,,,,,,,40.5,,,,0,,,,,,,35.33,105.5299,77.43,,,,,,,,,0,0,0,0,0,0,,,,,70.9403,,,0,,,0,
2021-04-26 14:20:00,29.76,87.1278,44.6,,25.95,44.45,,0,,,,,,,,,,,0,,,,,,,,105.5349,77.41,30.57,,,,,,,,0,0,0,0,0,0,,,,,71.0052,,,0,,,0,
2021-04-26 14:10:00,29.7,87.1538,44.67,,25.92,44.445,,0,,,,,,143.6,40.39,,,,0,,,,,,,35.32,105.5313,77.3675,,,,,,,,,0,0,0,0,0,0,,,,,71.0901,,,0,,,0,
2021-04-26 14:05:00,29.68,87.1588,44.67,,25.91,44.43,,0,,,,,,,,,,,0,,,,,,,35.31,105.5398,77.305,,,,,,,,,0,0,0,0,0,0,,,,,71.235,,,0,,,0,
2021-04-26 13:50:00,29.705,87.0888,44.5,,25.97,44.4211,,0,,,,,,,,11.2682,,,0,,,,,,,35.29,105.5448,77.29,,,,,,,,,0,0,0,0,0,0,3.5748,,,,70.8404,,,0,,,0,
2021-04-26 13:40:00,29.7178,87.0438,,,25.91,44.4089,,0,,,,,,143.52,40.45,,,,0,,,,,,,35.25,105.5398,77.3,30.545,,,,,,,,0,0,0,0,0,0,,,,,70.9602,46.41,,0,,,0,
2021-04-26 13:15:00,29.64,87.1027,44.715,,25.83,44.395,,0,,,,,,143.61,,,,,0,,,,,,,35.25,105.5448,77.2478,30.5306,,,,,,,,0,0,0,0,0,0,,,70.61,,70.9003,,,0,,,0,
2021-04-26 13:00:00,29.62,87.0788,44.74,,25.79,44.4,,0,,,,,,143.64,,,,,0,,,,,,,,105.5498,77.17,,,,,,,,,0,0,0,0,0,0,3.6,,,,70.9303,,,0,,,0,
2021-04-26 12:35:00,29.76,86.925,44.9283,,25.72,44.37,,0,,,,,,143.61,,,,,0,,,,,,,35.245,105.5473,77.24,,,,,,,,,0,0,0,0,0,0,3.63,,,,71.4498,,,0,,,0,
2021-04-26 12:10:00,29.66,86.9339,44.945,,25.67,44.36,,0,,,,,,,,,,,0,,,,,,,35.25,105.539,77.225,,,,,,,,,0,0,0,0,0,0,3.56,,,,71.7295,,,0,,,0,
2021-04-26 12:05:00,29.715,86.9689,44.69,,25.675,44.37,,0,,,,,21.305,143.813,,,,,0,,,,,,,,105.5355,77.2627,,,,,,,,,0,0,0,0,0,0,3.55,,,,71.8094,,,0,,,0,
2021-04-26 11:55:00,29.75,86.9339,44.98,,25.62,44.35,,0,,,,,,,,,,,0,,,,,,,,105.5349,77.165,,,,,,,,,0,0,0,0,0,0,3.5399,,,,72.0392,,,0,,,0,
2021-04-26 11:45:00,29.76,86.9729,45.0,10.396,25.615,44.35,,0,,,,,,,,,,,0,,,,,,,35.28,105.5199,77.24,30.55,,,,,,,,0,0,0,0,0,0,,,,,71.8694,,,0,,,0,
2021-04-26 11:15:00,29.8699,86.9039,44.93,,25.745,44.389,,0,,,,,,143.85,,,,,0,,,,,,,,105.5149,77.27,,,,,,,,,0,0,0,0,0,0,,,,,72.229,,,0,,,0,
2021-04-26 10:45:00,29.82,86.762,44.8,,25.51,44.4,,0,,,,,20.99,,,,,,0,,,,,,,35.16,105.472,77.18,30.5719,,,,,,,,0,0,0,0,0,0,3.5299,,,,72.6886,46.4685,,0,,,0,
2021-04-26 10:35:00,29.906,86.764,,,25.53,44.38,,0,,,,,,143.86,,,,,0,,,,,,,,105.4711,77.115,30.55,,,,,,,,0,0,0,0,0,0,,,,,72.9483,,,0,,,0,
2021-04-26 10:25:00,29.915,86.714,44.5,10.3912,25.481,44.38,,0,,,,,,143.9235,,,,,0,,,,,,,,105.49,77.23,,,,,,,,,0,0,0,0,0,0,3.5599,,,,73.0582,,,0,,,0,
2021-04-26 10:15:00,29.6901,86.714,,,25.44,44.35,,0,,,,,,,,,,,0,,,,,,,,105.489,76.97,30.53,,,,,,,,0,0,0,0,0,0,3.567,33.7,,,73.2475,46.4699,,0,,,0,
