,0
1384,RUB_QAR
1385,RUB_SAR
1386,RUB_SEK
1387,RUB_THB
1388,RUB_TRY
1389,RUB_TWD
1390,RUB_UAH
1391,RUB_USD
1392,RUB_VEF
1393,RUB_VND
1394,RUB_XAF
1395,RUB_XOF
1396,RUB_ZAR
1397,SAR_AED
1398,SAR_ARS
1399,SAR_AUD
1400,SAR_BBD
1401,SAR_BHD
1402,SAR_BRL
1403,SAR_CAD
1404,SAR_CHF
1405,SAR_CLP
1406,SAR_CNY
1407,SAR_CZK
1408,SAR_DKK
1409,SAR_EGP
1410,SAR_EUR
1411,SAR_GBP
1412,SAR_HKD
1413,SAR_HUF
1414,SAR_IDR
1415,SAR_ILS
1416,SAR_INR
1417,SAR_ISK
1418,SAR_JMD
1419,SAR_JOD
1420,SAR_JPY
1421,SAR_KES
1422,SAR_KRW
1423,SAR_KWD
1424,SAR_LBP
1425,SAR_LKR
1426,SAR_MAD
1427,SAR_MXN
1428,SAR_MYR
1429,SAR_NAD
1430,SAR_NOK
1431,SAR_NPR
1432,SAR_NZD
1433,SAR_OMR
1434,SAR_PAB
1435,SAR_PHP
1436,SAR_PKR
1437,SAR_PLN
1438,SAR_QAR
1439,SAR_RON
1440,SAR_RUB
1441,SAR_SEK
1442,SAR_SGD
1443,SAR_THB
1444,SAR_TRY
1445,SAR_TWD
1446,SAR_USD
1447,SAR_VEF
1448,SAR_XAF
1449,SAR_XCD
1450,SAR_XOF
1451,SAR_ZAR
1452,SDR_RUB
1453,SDR_TRY
1454,SEK_AED
1455,SEK_ARS
1456,SEK_AUD
1457,SEK_BBD
1458,SEK_BHD
1459,SEK_BRL
1460,SEK_CAD
1461,SEK_CHF
1462,SEK_CLP
1463,SEK_CNY
1464,SEK_CZK
1465,SEK_DKK
1466,SEK_EGP
1467,SEK_EUR
1468,SEK_GBP
1469,SEK_HKD
1470,SEK_HUF
1471,SEK_IDR
1472,SEK_ILS
1473,SEK_INR
1474,SEK_ISK
1475,SEK_JMD
1476,SEK_JOD
1477,SEK_JPY
1478,SEK_KES
1479,SEK_KRW
1480,SEK_LBP
1481,SEK_LKR
1482,SEK_MAD
1483,SEK_MXN
1484,SEK_MYR
1485,SEK_NAD
1486,SEK_NOK
1487,SEK_NPR
1488,SEK_NZD
1489,SEK_OMR
1490,SEK_PAB
1491,SEK_PHP
1492,SEK_PKR
1493,SEK_PLN
1494,SEK_QAR
1495,SEK_RON
1496,SEK_RUB
1497,SEK_SAR
1498,SEK_SGD
1499,SEK_THB
1500,SEK_TRY
1501,SEK_TWD
1502,SEK_USD
1503,SEK_VEF
1504,SEK_XAF
1505,SEK_XCD
1506,SEK_XOF
1507,SEK_ZAR
1508,SGD_AED
1509,SGD_ARS
1510,SGD_AUD
1511,SGD_BBD
1512,SGD_BHD
1513,SGD_BRL
1514,SGD_CAD
1515,SGD_CHF
1516,SGD_CLP
1517,SGD_CNY
1518,SGD_CZK
1519,SGD_DKK
1520,SGD_EGP
1521,SGD_EUR
1522,SGD_GBP
1523,SGD_HKD
1524,SGD_HUF
1525,SGD_IDR
1526,SGD_ILS
1527,SGD_INR
1528,SGD_ISK
1529,SGD_JMD
1530,SGD_JOD
1531,SGD_JPY
1532,SGD_KES
1533,SGD_KRW
1534,SGD_KWD
1535,SGD_LBP
1536,SGD_LKR
1537,SGD_MAD
1538,SGD_MXN
1539,SGD_MYR
1540,SGD_NAD
1541,SGD_NOK
1542,SGD_NPR
1543,SGD_NZD
1544,SGD_OMR
1545,SGD_PAB
1546,SGD_PHP
1547,SGD_PKR
1548,SGD_PLN
1549,SGD_QAR
1550,SGD_RON
1551,SGD_RUB
1552,SGD_SAR
1553,SGD_SEK
1554,SGD_THB
1555,SGD_TRY
1556,SGD_TWD
1557,SGD_USD
1558,SGD_VEF
1559,SGD_XAF
1560,SGD_XCD
1561,SGD_XOF
1562,SGD_ZAR
1563,SYP_USD
1564,THB_AED
1565,THB_ARS
1566,THB_AUD
1567,THB_BHD
1568,THB_BRL
1569,THB_CLP
1570,THB_CNY
1571,THB_CZK
1572,THB_DKK
1573,THB_EGP
1574,THB_GBP
1575,THB_HKD
1576,THB_HUF
1577,THB_IDR
1578,THB_ILS
1579,THB_INR
1580,THB_ISK
1581,THB_JMD
1582,THB_JPY
1583,THB_KES
1584,THB_KRW
1585,THB_LBP
1586,THB_LKR
1587,THB_MAD
1588,THB_MXN
1589,THB_MYR
1590,THB_NAD
1591,THB_NOK
1592,THB_NPR
1593,THB_PHP
1594,THB_PKR
1595,THB_QAR
1596,THB_RUB
1597,THB_SAR
1598,THB_SEK
1599,THB_TRY
1600,THB_TWD
1601,THB_USD
1602,THB_XAF
1603,THB_XOF
1604,THB_ZAR
1605,TJS_RUB
1606,TMT_RUB
1607,TND_GBP
1608,TRY_AED
1609,TRY_ARS
1610,TRY_AUD
1611,TRY_BBD
1612,TRY_BHD
1613,TRY_BRL
1614,TRY_CAD
1615,TRY_CHF
1616,TRY_CLP
1617,TRY_CNY
1618,TRY_CZK
1619,TRY_DKK
1620,TRY_EGP
1621,TRY_EUR
1622,TRY_GBP
1623,TRY_HKD
1624,TRY_HUF
1625,TRY_IDR
1626,TRY_ILS
1627,TRY_INR
1628,TRY_ISK
1629,TRY_JMD
1630,TRY_JOD
1631,TRY_JPY
1632,TRY_KES
1633,TRY_KRW
1634,TRY_LBP
1635,TRY_LKR
1636,TRY_MAD
1637,TRY_MXN
1638,TRY_MYR
1639,TRY_NAD
1640,TRY_NOK
1641,TRY_NPR
1642,TRY_NZD
1643,TRY_OMR
1644,TRY_PAB
1645,TRY_PHP
1646,TRY_PKR
1647,TRY_PLN
1648,TRY_QAR
1649,TRY_RON
1650,TRY_RUB
1651,TRY_SAR
1652,TRY_SEK
1653,TRY_SGD
1654,TRY_THB
1655,TRY_TWD
1656,TRY_UAH
1657,TRY_USD
1658,TRY_VEF
1659,TRY_XAF
1660,TRY_XCD
1661,TRY_XOF
1662,TRY_ZAR
1663,TWD_AED
1664,TWD_ARS
1665,TWD_AUD
1666,TWD_BBD
1667,TWD_BHD
1668,TWD_BRL
1669,TWD_CAD
1670,TWD_CHF
1671,TWD_CLP
1672,TWD_CNY
1673,TWD_CZK
1674,TWD_DKK
1675,TWD_EGP
1676,TWD_EUR
1677,TWD_GBP
1678,TWD_HKD
1679,TWD_HUF
1680,TWD_IDR
1681,TWD_ILS
1682,TWD_INR
1683,TWD_ISK
1684,TWD_JMD
1685,TWD_JOD
1686,TWD_JPY
1687,TWD_KES
1688,TWD_KRW
1689,TWD_LBP
1690,TWD_LKR
1691,TWD_MAD
1692,TWD_MXN
1693,TWD_MYR
1694,TWD_NAD
1695,TWD_NOK
1696,TWD_NPR
1697,TWD_NZD
1698,TWD_OMR
1699,TWD_PAB
1700,TWD_PHP
1701,TWD_PKR
1702,TWD_PLN
1703,TWD_QAR
1704,TWD_RON
1705,TWD_RUB
1706,TWD_SAR
1707,TWD_SEK
1708,TWD_SGD
1709,TWD_THB
1710,TWD_TRY
1711,TWD_USD
1712,TWD_VEF
1713,TWD_XAF
1714,TWD_XCD
1715,TWD_XOF
1716,TWD_ZAR
1717,UAH_DKK
1718,UAH_KZT
1719,UAH_PLN
1720,UAH_RUB
1721,UAH_USD
1722,USD_AED
1723,USD_AFN
1724,USD_ALL
1725,USD_AMD
1726,USD_ANG
1727,USD_AOA
1728,USD_ARS
1729,USD_AUD
1730,USD_AZN
1731,USD_BBD
1732,USD_BDT
1733,USD_BGN
1734,USD_BHD
1735,USD_BIF
1736,USD_BND
1737,USD_BOB
1738,USD_BRL
1739,USD_BWP
1740,USD_BYN
1741,USD_BZD
1742,USD_CAD
1743,USD_CHF
1744,USD_CLP
1745,USD_CNH
1746,USD_CNY
1747,USD_COP
1748,USD_CRC
1749,USD_CZK
1750,USD_DJF
1751,USD_DKK
1752,USD_DOP
1753,USD_DZD
1754,USD_EGP
1755,USD_ETB
1756,USD_EUR
1757,USD_FJD
1758,USD_GBP
1759,USD_GEL
1760,USD_GHS
1761,USD_GMD
1762,USD_GNF
1763,USD_GTQ
1764,USD_HKD
1765,USD_HNL
1766,USD_HRK
1767,USD_HTG
1768,USD_HUF
1769,USD_IDR
1770,USD_ILS
1771,USD_INR
1772,USD_IQD
1773,USD_ISK
1774,USD_JMD
1775,USD_JOD
1776,USD_JPY
1777,USD_KES
1778,USD_KGS
1779,USD_KHR
1780,USD_KMF
1781,USD_KRW
1782,USD_KWD
1783,USD_KZT
1784,USD_LAK
1785,USD_LBP
1786,USD_LKR
1787,USD_LSL
1788,USD_LYD
1789,USD_MAD
1790,USD_MDL
1791,USD_MGA
1792,USD_MKD
1793,USD_MMK
1794,USD_MNT
1795,USD_MOP
1796,USD_MRO
1797,USD_MUR
1798,USD_MVR
1799,USD_MWK
1800,USD_MXN
1801,USD_MYR
1802,USD_MZN
1803,USD_NAD
1804,USD_NGN
1805,USD_NIO
1806,USD_NOK
1807,USD_NPR
1808,USD_NZD
1809,USD_OMR
1810,USD_PEN
1811,USD_PGK
1812,USD_PHP
1813,USD_PKR
1814,USD_PLN
1815,USD_PYG
1816,USD_QAR
1817,USD_RON
1818,USD_RSD
1819,USD_RUB
1820,USD_RWF
1821,USD_SAR
1822,USD_SCR
1823,USD_SDG
1824,USD_SEK
1825,USD_SGD
1826,USD_SOS
1827,USD_STD
1828,USD_SVC
1829,USD_SYP
1830,USD_SZL
1831,USD_THB
1832,USD_TJS
1833,USD_TMT
1834,USD_TND
1835,USD_TRY
1836,USD_TTD
1837,USD_TWD
1838,USD_TZS
1839,USD_UAH
1840,USD_UGX
1841,USD_UYU
1842,USD_UZS
1843,USD_VEF
1844,USD_VND
1845,USD_VUV
1846,USD_XAF
1847,USD_XCD
1848,USD_XOF
1849,USD_XPF
1850,USD_YER
1851,USD_ZAR
1852,USD_ZMK
1853,UYU_ARS
1854,UYU_BOB
1855,UYU_BRL
1856,UYU_CLP
1857,UYU_COP
1858,UYU_MXN
1859,UYU_PEN
1860,UYU_PYG
1861,UYU_USD
1862,UYU_VEF
1863,UZS_RUB
1864,VEF_AED
1865,VEF_ARS
1866,VEF_AUD
1867,VEF_BBD
1868,VEF_BHD
1869,VEF_BOB
1870,VEF_BRL
1871,VEF_CAD
1872,VEF_CHF
1873,VEF_CLP
1874,VEF_CNY
1875,VEF_COP
1876,VEF_CZK
1877,VEF_DKK
1878,VEF_EGP
1879,VEF_EUR
1880,VEF_GBP
1881,VEF_HKD
1882,VEF_HUF
1883,VEF_IDR
1884,VEF_ILS
1885,VEF_INR
1886,VEF_ISK
1887,VEF_JMD
1888,VEF_JOD
1889,VEF_JPY
1890,VEF_KES
1891,VEF_KRW
1892,VEF_LBP
1893,VEF_LKR
1894,VEF_MAD
1895,VEF_MXN
1896,VEF_MYR
1897,VEF_NAD
1898,VEF_NOK
1899,VEF_NPR
1900,VEF_NZD
1901,VEF_OMR
1902,VEF_PAB
1903,VEF_PEN
1904,VEF_PHP
1905,VEF_PKR
1906,VEF_PLN
1907,VEF_PYG
1908,VEF_QAR
1909,VEF_RON
1910,VEF_RUB
1911,VEF_SAR
1912,VEF_SEK
1913,VEF_SGD
1914,VEF_THB
1915,VEF_TRY
1916,VEF_TWD
1917,VEF_USD
1918,VEF_UYU
1919,VEF_XAF
1920,VEF_XCD
1921,VEF_XOF
1922,VEF_ZAR
1923,VND_USD
1924,VND_XAF
1925,WTI_USD
1926,XAG_AUD
1927,XAG_CHF
1928,XAG_EUR
1929,XAGg_TRY
1930,XAGg_USD
1931,XAG_USD
1932,XAU_AUD
1933,XAU_CAD
1934,XAU_CHF
1935,XAU_EUR
1936,XAU_GBP
1937,XAU_JPY
1938,XAU_NZD
1939,XAU_USD
1940,XBR_USD
1941,XPD_USD
1942,XPT_USD
1943,ZAR_AED
1944,ZAR_ARS
1945,ZAR_AUD
1946,ZAR_BBD
1947,ZAR_BHD
1948,ZAR_BRL
1949,ZAR_BWP
1950,ZAR_CAD
1951,ZAR_CHF
1952,ZAR_CLP
1953,ZAR_CNY
1954,ZAR_CZK
1955,ZAR_DKK
1956,ZAR_EGP
1957,ZAR_EUR
1958,ZAR_GBP
1959,ZAR_HKD
1960,ZAR_HUF
1961,ZAR_IDR
1962,ZAR_ILS
1963,ZAR_INR
1964,ZAR_ISK
1965,ZAR_JMD
1966,ZAR_JOD
1967,ZAR_JPY
1968,ZAR_KES
1969,ZAR_KRW
1970,ZAR_LBP
1971,ZAR_LKR
1972,ZAR_MAD
1973,ZAR_MXN
1974,ZAR_MYR
1975,ZAR_NAD
1976,ZAR_NOK
1977,ZAR_NPR
1978,ZAR_NZD
1979,ZAR_OMR
1980,ZAR_PAB
1981,ZAR_PHP
1982,ZAR_PKR
1983,ZAR_PLN
1984,ZAR_QAR
1985,ZAR_RON
1986,ZAR_RUB
1987,ZAR_SAR
1988,ZAR_SEK
1989,ZAR_SGD
1990,ZAR_THB
1991,ZAR_TRY
1992,ZAR_TWD
1993,ZAR_USD
1994,ZAR_VEF
1995,ZAR_XAF
1996,ZAR_XCD
1997,ZAR_XOF
